strategy,trial_id,p_min_prev_body_pct,p_max_day_decline_pct,p_entry_hhmm_start,p_entry_hhmm_end,p_gap_sl_limit_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
closing_drift,0,3.0,-4.5,1300,1410,-3.5,7.628889135996061,0.1354347362726945,-0.0843768431506232,1.6285261887215037,0.4636363636363636,220,0.2846000274205607,-3.66542645815548,-0.1144822460261692,-0.0670131945268864,0.603809095474309,0.2857142857142857,49,-0.0416142713190375,-0.4804666043527327,24.5,3,False,False,,False,3,False
closing_drift,1,1.25,-4.0,1450,1360,-1.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,2,0.75,-2.0,1300,1330,-4.5,0.1300398801772395,0.0098574428918171,-0.1491411640263983,1.0272593635563498,0.3882978723404255,376,0.0097275459311412,-2.420885770414078,-0.0460551113471431,-0.0592308295385092,0.8450003992987353,0.3894736842105263,95,-0.023068659351018,-18.61648724310189,47.5,4,False,False,,False,4,False
closing_drift,3,1.25,-3.5,1420,1520,-5.0,0.7450086510705605,0.0355746383523066,-0.194092981819958,1.0917356486567296,0.427536231884058,414,0.0704337792491283,-3.203979023887242,-0.0840063499742972,-0.0982558669122365,0.7657574129748428,0.3893129770992366,131,-0.0554142949498468,-4.300593045843423,65.5,4,False,False,,False,4,False
closing_drift,4,2.5,-3.5,1450,1500,-2.0,4.482757415193358,0.1124195174970856,-0.1043310593920981,1.531099347267491,0.4623655913978494,186,0.2133288907180317,-3.815899038197659,-0.0836411404855414,-0.05847877540806,0.6727018703694934,0.2727272727272727,55,-0.0373606351391685,-0.8512392451272238,27.5,3,False,False,,False,3,False
closing_drift,5,1.25,-1.5,1420,1410,-5.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,6,1.0,-2.0,1360,1410,-4.0,-0.5678892815091736,-0.0261026056972876,-0.1837269884696933,0.9240072207640656,0.4063492063492063,315,-0.0540187783383401,-2.3997323008255718,-0.0618478577312276,-0.0646582627840599,0.7988139677298188,0.3194444444444444,72,-0.0251049636297856,,36.0,3,False,False,,False,3,False
closing_drift,7,1.25,-2.5,1300,1350,-2.0,3.730925844812751,0.0954075927864292,-0.1181355083485936,1.3342908029439764,0.4277620396600566,353,0.2020550754124164,-3.231003871337131,-0.0712125658009301,-0.0588186115181738,0.7646892178050555,0.3333333333333333,84,-0.0312836447575026,-0.8660059207098205,42.0,3,False,False,,False,3,False
closing_drift,8,0.75,-2.5,1480,1440,-3.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,9,0.5,-1.5,1420,1360,-2.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,10,0.75,-1.0,1360,1520,-2.5,-0.986265431067374,-0.0401746887591005,-0.1342668406760009,0.8787687984432051,0.4,255,-0.0690866245204503,-3.657571227528456,-0.1461980785272737,-0.0912414769951634,0.591668373389796,0.3424657534246575,73,-0.0593926992968516,,36.5,3,False,False,,False,3,False
closing_drift,11,2.75,-3.5,1450,1350,-5.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,12,3.0,-3.5,1480,1420,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,13,1.25,-4.5,1390,1410,-1.5,0.0899554869462422,0.0092364700940379,-0.1863515853542904,1.0222245683991158,0.4245014245014245,351,0.0084133615905697,-2.2497852260202817,-0.0362388716649231,-0.0563808773746974,0.8526988378887949,0.3209876543209876,81,-0.0202461944858498,-25.00998329723636,40.5,3,False,False,,False,3,False
closing_drift,14,3.0,-2.5,1330,1440,-2.5,6.857290257460474,0.1441219071005026,-0.0976139213529542,1.7407466290475366,0.4947368421052631,190,0.29466990604241,-0.8796848478974987,-0.0173114292046255,-0.0478753515836123,0.9191024043714204,0.3777777777777777,45,-0.006467312521726,-0.1282846160610504,22.5,4,False,False,,False,4,False
closing_drift,15,1.25,-3.0,1450,1350,-4.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,16,2.5,-3.5,1330,1470,-2.0,4.07003032340939,0.1052108294913299,-0.1199032914142143,1.386951862321639,0.4468864468864469,273,0.2217655450979039,-2.5366201308854714,-0.0656977768755489,-0.073004929040424,0.7590765752038275,0.3684210526315789,76,-0.0304098338258632,-0.6232435459499455,38.0,4,False,False,,False,4,False
closing_drift,17,1.5,-1.0,1330,1430,-5.0,1.8685815546676048,0.0574117547427694,-0.1025880929879204,1.2555571412151636,0.4367816091954023,174,0.0924074607299825,-1.505487803287871,-0.0289953038741337,-0.0468300139696694,0.864539099512964,0.3414634146341463,41,-0.0109640718288883,-0.8056848252233103,20.5,3,False,False,,False,3,False
closing_drift,18,1.25,-5.0,1480,1430,-2.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,19,1.5,-4.5,1330,1510,-2.5,2.317878716708601,0.0729464166183689,-0.1535651133879748,1.204943237890861,0.4342723004694835,426,0.1658585360885711,-2.7216676062792526,-0.0727122073133774,-0.0879547957293616,0.7858807920557801,0.3852459016393442,122,-0.0404214538303264,-1.1742062199630678,61.0,4,False,False,,False,4,False
closing_drift,20,1.25,-1.5,1390,1470,-4.0,0.5440543251519568,0.0275925150651273,-0.1562689328433175,1.0853316752509292,0.4295774647887324,284,0.0419796888541832,-2.8579944142671594,-0.0637363890230524,-0.0553505294050422,0.8033245308232031,0.3466666666666667,75,-0.0256328331104491,-5.253141611306754,37.5,3,False,False,,False,3,False
closing_drift,21,1.5,-4.0,1330,1500,-1.0,2.0464459959870744,0.0661053055073195,-0.1505627815108561,1.1887789517484113,0.4309927360774818,413,0.1449498013199863,-1.4858442041670898,-0.0276084811050345,-0.0677146710225272,0.9049247459287906,0.3981481481481481,108,-0.0158633451828483,-0.7260607937276223,54.0,4,False,False,,False,4,False
closing_drift,22,1.5,-2.0,1420,1450,-2.5,2.1808829487477737,0.0737089505732464,-0.126575404192795,1.2540036532979617,0.4456521739130434,276,0.1307153653737112,-2.909763158408456,-0.0666317732243219,-0.0588151468187941,0.7709953995183823,0.3235294117647059,68,-0.0279074245611959,-1.3342133561451306,34.0,3,False,False,,False,3,False
closing_drift,23,1.25,-4.0,1420,1480,-4.5,0.2921468163218616,0.0170063709504504,-0.1763723705356257,1.041928740168731,0.4227848101265822,395,0.0256441931214179,-0.4642240774253535,-0.0018386249008995,-0.0568159890553396,0.9873424976243096,0.3981481481481481,108,-0.0040225146508025,-1.589009537293442,54.0,4,False,False,,False,4,False
closing_drift,24,0.5,-4.5,1330,1380,-2.0,0.0935876465073606,0.0092648271522143,-0.176626672041722,1.0203076118888137,0.4011741682974559,511,0.0082967581986062,-4.146595819948817,-0.114833771152749,-0.0744117948377624,0.6892491001623304,0.3418803418803419,117,-0.0541192017167974,-44.30708511964436,58.5,3,False,False,,False,3,False
closing_drift,25,2.75,-4.5,1390,1450,-1.5,3.9646453412094727,0.1018688219802965,-0.1126387564158167,1.4120341755697174,0.4675324675324675,231,0.2044988964078733,-1.3093017495728985,-0.0249339854018114,-0.0566718440690926,0.8874124994424811,0.3859649122807017,57,-0.0115585155148635,-0.3302443565288684,28.5,4,False,False,,False,4,False
closing_drift,26,2.5,-3.0,1420,1330,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,27,3.0,-1.0,1480,1410,-2.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,28,0.75,-3.0,1390,1380,-1.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,29,0.5,-3.0,1420,1380,-1.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,30,0.75,-3.0,1480,1490,-3.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,31,1.0,-2.5,1480,1380,-1.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,32,2.5,-5.0,1420,1430,-1.5,2.0205933511791185,0.0679285134386222,-0.127811123408757,1.2533578451100644,0.4433497536945813,203,0.1227423875687339,-1.7279716948001536,-0.0368994954140272,-0.0733402776642466,0.8286552397099128,0.3571428571428571,56,-0.0202267471771371,-0.8551803329412099,28.0,4,False,False,,False,4,False
closing_drift,33,0.5,-4.5,1360,1420,-3.5,-0.9537278239977194,-0.0588820180621826,-0.2712650884280723,0.8687280642414116,0.3856589147286822,516,-0.1400419891726024,-2.045534320754608,-0.0344287243639487,-0.0675750645408462,0.8776705853287381,0.358974358974359,117,-0.0221828539833465,,58.5,4,False,False,,False,4,False
closing_drift,34,0.5,-3.5,1420,1350,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,35,2.25,-4.5,1480,1500,-4.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,36,1.0,-1.5,1420,1380,-3.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,37,2.5,-2.0,1330,1500,-3.5,3.995779759256106,0.1196012872523819,-0.1283840099698088,1.5510573179985383,0.4545454545454545,209,0.2320611847518228,-3.5839933521032723,-0.1055754873351739,-0.0597996513267703,0.6531724426808897,0.3114754098360656,61,-0.0357190503033766,-0.8969446686347157,30.5,3,False,False,,False,3,False
closing_drift,38,1.5,-2.0,1450,1440,-1.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,39,2.5,-1.5,1300,1400,-3.5,4.599466998464529,0.1219986132233981,-0.1058371705062637,1.6939235377685125,0.4276729559748428,159,0.2212624923678916,-3.4459553573326533,-0.1059642451183688,-0.0652792741662791,0.5985673078544599,0.3181818181818182,44,-0.037697376547373,-0.7492075404569789,22.0,3,False,False,,False,3,False
closing_drift,40,0.75,-2.5,1300,1510,-1.0,0.2994753787438117,0.0179811518545824,-0.1914377009457591,1.042311585906554,0.4,520,0.0284934560300407,-2.769909890091571,-0.1058925694250459,-0.1198492397523842,0.7423445181925652,0.3680555555555556,144,-0.0590204442431563,-9.249207402993584,72.0,4,False,False,,False,4,False
closing_drift,41,1.25,-3.5,1300,1350,-5.0,2.171968439335972,0.0688490927629207,-0.1460542392094106,1.2100567822069117,0.4175,400,0.1489598597997186,-3.011632445776032,-0.0544331150919052,-0.0606709129149965,0.8098831475667773,0.3440860215053763,93,-0.0299676794864878,-1.3865912557627986,46.5,3,False,False,,False,3,False
closing_drift,42,1.25,-4.5,1300,1430,-4.5,0.4111389991300164,0.0229873341833537,-0.2001034451013763,1.0573665307383338,0.4074074074074074,459,0.0406486599460118,-2.4383429070010743,-0.0406452420916097,-0.0662757459434198,0.8490580608732688,0.3761467889908257,109,-0.0262292983999263,-5.930702054927136,54.5,4,False,False,,False,4,False
closing_drift,43,2.5,-3.5,1360,1480,-3.5,2.8494630828905376,0.0828313903755876,-0.1226252434664843,1.304534667509589,0.4448818897637795,254,0.1630259267858744,-2.365341440586224,-0.0466257100922379,-0.06103871174979,0.817684667694247,0.3768115942028985,69,-0.0232383647422498,-0.83010074943199,34.5,4,False,False,,False,4,False
closing_drift,44,2.5,-4.0,1450,1510,-1.5,3.565833224342064,0.1067985682926056,-0.124720753746684,1.45335454188511,0.4532019704433497,203,0.2037268168241335,-3.249295015684428,-0.0944290889338693,-0.0852054201547408,0.6685235235998112,0.2794117647058823,68,-0.0477042379536284,-0.9112302262212386,34.0,3,False,False,,False,3,False
closing_drift,45,1.25,-1.5,1480,1460,-3.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,46,0.75,-4.5,1450,1460,-2.5,-0.5233676848402086,-0.0201700024843352,-0.1978567520471528,0.9454034577850728,0.4057971014492754,414,-0.0536011578063735,-1.725204272373298,-0.0313996807808316,-0.0764851170284684,0.884711557757215,0.3211009174311927,109,-0.0211125686707607,,54.5,3,False,False,,False,3,False
closing_drift,47,2.0,-2.0,1390,1340,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,48,0.5,-2.0,1450,1430,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,49,1.25,-3.5,1330,1500,-1.5,0.2281288258811282,0.0151291482527164,-0.1907083308936675,1.0356288298009666,0.4124168514412417,451,0.0216940921235744,-2.95013233384739,-0.0653135275642967,-0.0714198508550213,0.7962294992980191,0.376068376068376,117,-0.0350497420773618,-12.931870062683895,58.5,4,False,False,,False,4,False
closing_drift,50,1.0,-2.0,1330,1410,-1.5,-0.057295721824197,0.0018392498186025,-0.1851587717001515,1.003504796175567,0.4017094017094017,351,-0.0053606435492314,-3.408944464487206,-0.1103713572654537,-0.0720737078838129,0.6829729568466691,0.3253012048192771,83,-0.0416264044732701,,41.5,3,False,False,,False,3,False
closing_drift,51,1.25,-4.5,1390,1500,-4.5,-0.274940615464408,-0.0065759596526068,-0.1920502179408151,0.9788686276945734,0.4157043879907621,433,-0.0269687158912935,-1.0640630002657914,-0.0123123465333617,-0.0635284823588631,0.9474330773171432,0.3893805309734513,113,-0.0104987813446099,,56.5,4,False,False,,False,4,False
closing_drift,52,0.5,-1.0,1480,1330,-4.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,53,1.25,-4.0,1390,1480,-1.5,-0.0632740605603162,0.0029389145080389,-0.1816177263599508,1.003794901470837,0.4172494172494173,429,-0.0058080490630006,-0.6969080093532808,-0.005625770707816,-0.0596366023478176,0.9725413382782184,0.3928571428571428,112,-0.0063806858568674,,56.0,4,False,False,,False,4,False
closing_drift,54,1.25,-2.0,1300,1380,-2.0,2.236655590089754,0.0805805918834082,-0.1466900850057041,1.269360909510329,0.4146341463414634,328,0.1537284659236319,-2.6525647275725865,-0.0482037409812848,-0.0491963382173611,0.8316316129081142,0.3375,80,-0.0208651580321177,-1.1859513549272658,40.0,3,False,False,,False,3,False
closing_drift,55,0.5,-2.0,1360,1470,-3.0,-0.8297169093253628,-0.0428737617030918,-0.212029157945689,0.8967754752091901,0.4004329004329004,462,-0.0929105357977568,-3.154989638841668,-0.0771551053337548,-0.0639638478976601,0.8001570172265691,0.3508771929824561,114,-0.0334181488630758,,57.0,4,False,False,,False,4,False
closing_drift,56,2.0,-1.0,1450,1480,-4.0,1.4119369287318695,0.0450237657363083,-0.0899779651223476,1.2645523332133932,0.4174757281553398,103,0.0621268730678079,-2.323758980340505,-0.050461092539698,-0.0390246199452973,0.7700093816373746,0.2666666666666666,30,-0.0142325525891819,-1.6457951719044477,15.0,3,False,False,,False,3,False
closing_drift,57,1.25,-3.0,1330,1340,-1.0,2.167306811530653,0.073259169811146,-0.1348856151547742,1.2386020625629508,0.4559748427672956,318,0.1379681651695996,-3.562710005113204,-0.0928531514634093,-0.0600689436164069,0.692094872612475,0.3026315789473684,76,-0.0356610720327893,-1.6438420191172898,38.0,3,False,False,,False,3,False
closing_drift,58,0.5,-2.5,1300,1340,-1.5,0.8190390526433049,0.0348721152481569,-0.1611490244860363,1.0954243498927994,0.4033613445378151,476,0.06447249159702,-2.389117502868677,-0.0494070873853909,-0.065053659394286,0.8472116557113551,0.3839285714285714,112,-0.0251499181150753,-2.9169762969887936,56.0,4,False,False,,False,4,False
closing_drift,59,2.5,-1.0,1330,1340,-1.0,1.2784747448554812,0.0431638870549451,-0.0828305326920307,1.2599521994025655,0.4523809523809524,84,0.052036385002119,-2.7970112858659384,-0.0668436709172861,-0.0462972121311419,0.6530573493389935,0.2962962962962963,27,-0.0206949854546005,-2.1877720284432467,13.5,2,False,False,,False,2,False
closing_drift,60,0.75,-4.0,1300,1520,-4.5,0.222248937581189,0.0151215955578526,-0.2015977282235415,1.0314246396502411,0.4052718286655684,607,0.0223347730716436,-2.363543678831697,-0.0808077368073659,-0.148578445661132,0.7916815603581099,0.4285714285714285,182,-0.0631493342624327,-10.634668064355896,91.0,4,False,False,,False,4,False
closing_drift,61,3.0,-3.5,1390,1360,-3.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,62,2.75,-5.0,1420,1350,-2.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
closing_drift,63,3.0,-1.0,1360,1410,-3.5,3.342423839009736,0.0698139706322893,-0.0598021565358449,1.4972365845996112,0.5,78,0.0961846185023864,-0.3412915222126316,-0.0051696556478049,-0.0393137165709573,0.9582005090533514,0.4,15,-0.0020348874525318,-0.1021089899579421,7.5,3,False,False,,False,3,False
